datetime,irradiancia_kwh_m2,temperatura_c,humedad_pct,viento_m_s
2025-09-20 01:00:00,0.0,25.9,93.32,2.19
2025-09-20 02:00:00,0.0,25.88,93.28,2.23
2025-09-20 03:00:00,0.0,25.83,92.95,2.24
2025-09-20 04:00:00,0.0,25.78,92.38,2.2
2025-09-20 05:00:00,6.82,25.7,92.05,2.12
2025-09-20 06:00:00,76.38,25.95,90.98,2.13
2025-09-20 07:00:00,165.15,26.42,88.93,2.12
2025-09-20 08:00:00,182.12,27.13,84.49,2.1
2025-09-20 09:00:00,439.33,28.38,76.26,2.13
2025-09-20 10:00:00,514.9,29.5,69.97,2.26
2025-09-20 11:00:00,703.05,30.14,67.18,2.44
2025-09-20 12:00:00,744.78,30.2,67.01,2.6
2025-09-20 13:00:00,679.33,29.95,68.2,2.69
2025-09-20 14:00:00,528.67,29.5,70.16,2.64
2025-09-20 15:00:00,331.7,28.96,72.7,2.47
2025-09-20 16:00:00,138.4,28.26,76.63,2.18
2025-09-20 17:00:00,9.95,27.36,82.46,1.88
2025-09-20 18:00:00,0.0,26.81,86.35,1.77
2025-09-20 19:00:00,0.0,26.61,87.96,1.67
2025-09-20 20:00:00,0.0,26.5,88.84,1.58
2025-09-20 21:00:00,0.0,26.43,89.26,1.52
2025-09-20 22:00:00,0.0,26.32,89.51,1.45
2025-09-20 23:00:00,0.0,26.19,89.62,1.39
2025-09-21 00:00:00,0.0,26.1,89.42,1.33
2025-09-21 01:00:00,0.0,26.0,89.13,1.18
2025-09-21 02:00:00,0.0,25.92,88.77,1.01
2025-09-21 03:00:00,0.0,25.83,88.6,0.96
2025-09-21 04:00:00,0.0,25.71,89.12,1.11
2025-09-21 05:00:00,9.27,25.63,89.71,1.17
2025-09-21 06:00:00,143.25,26.5,87.77,1.23
2025-09-21 07:00:00,362.65,27.63,82.16,1.44
2025-09-21 08:00:00,578.4,29.16,71.58,1.56
2025-09-21 09:00:00,728.55,30.51,64.33,1.73
2025-09-21 10:00:00,833.1,31.24,61.38,1.96
2025-09-21 11:00:00,834.7,31.61,59.98,2.2
2025-09-21 12:00:00,718.03,31.67,59.59,2.32
2025-09-21 13:00:00,635.7,31.48,60.19,2.35
2025-09-21 14:00:00,433.17,31.08,61.76,2.3
2025-09-21 15:00:00,271.58,30.43,64.67,2.18
2025-09-21 16:00:00,114.32,29.61,68.6,1.98
2025-09-21 17:00:00,10.15,28.43,75.29,1.6
2025-09-21 18:00:00,0.0,27.55,81.46,1.39
2025-09-21 19:00:00,0.0,27.09,85.52,1.25
2025-09-21 20:00:00,0.0,26.74,88.5,1.19
2025-09-21 21:00:00,0.0,26.55,90.01,1.17
2025-09-21 22:00:00,0.0,26.38,90.96,1.15
2025-09-21 23:00:00,0.0,26.25,91.27,1.11
2025-09-22 00:00:00,0.0,26.17,90.93,1.12
2025-09-22 01:00:00,0.0,26.08,90.69,1.12
2025-09-22 02:00:00,0.0,25.96,90.66,1.12
2025-09-22 03:00:00,0.0,25.83,90.66,1.12
2025-09-22 04:00:00,0.0,25.72,90.62,1.1
2025-09-22 05:00:00,11.3,25.66,90.54,1.08
2025-09-22 06:00:00,175.1,26.53,90.64,0.96
2025-09-22 07:00:00,409.92,28.22,82.91,1.05
2025-09-22 08:00:00,632.78,29.57,67.56,1.24
2025-09-22 09:00:00,805.25,31.01,59.81,1.49
2025-09-22 10:00:00,880.5,32.07,56.6,1.78
2025-09-22 11:00:00,908.12,32.63,55.41,2.0
2025-09-22 12:00:00,834.0,32.44,56.45,2.11
2025-09-22 13:00:00,733.5,31.92,58.8,2.11
2025-09-22 14:00:00,488.08,31.36,61.46,2.04
2025-09-22 15:00:00,292.0,30.63,65.13,1.92
2025-09-22 16:00:00,123.12,29.77,69.73,1.77
2025-09-22 17:00:00,7.9,28.59,77.19,1.47
2025-09-22 18:00:00,0.0,27.73,82.78,1.41
2025-09-22 19:00:00,0.0,27.34,85.54,1.45
2025-09-22 20:00:00,0.0,26.99,87.9,1.51
2025-09-22 21:00:00,0.0,26.69,89.35,1.58
2025-09-22 22:00:00,0.0,26.33,90.76,1.54
2025-09-22 23:00:00,0.0,25.99,92.03,1.45
2025-09-23 00:00:00,0.0,25.72,92.86,1.41
2025-09-23 01:00:00,0.0,25.67,92.58,1.36
2025-09-23 02:00:00,0.0,25.68,92.27,1.28
2025-09-23 03:00:00,0.0,25.67,92.34,1.26
2025-09-23 04:00:00,0.0,25.55,92.99,1.27
2025-09-23 05:00:00,10.7,25.47,93.43,1.34
2025-09-23 06:00:00,163.9,26.3,92.2,1.45
2025-09-23 07:00:00,384.15,27.85,86.41,1.74
2025-09-23 08:00:00,595.75,29.08,76.43,2.02
2025-09-23 09:00:00,678.15,30.09,69.86,2.26
2025-09-23 10:00:00,645.33,30.79,65.65,2.34
2025-09-23 11:00:00,516.7,31.21,63.03,2.32
2025-09-23 12:00:00,555.62,31.6,60.86,2.32
2025-09-23 13:00:00,381.42,31.61,60.41,2.26
2025-09-23 14:00:00,345.52,31.61,60.04,2.23
2025-09-23 15:00:00,228.52,31.35,60.98,2.25
2025-09-23 16:00:00,99.82,30.61,64.54,2.31
2025-09-23 17:00:00,9.6,29.08,73.5,2.16
2025-09-23 18:00:00,0.0,27.95,80.77,2.31
2025-09-23 19:00:00,0.0,27.42,84.92,2.46
2025-09-23 20:00:00,0.0,27.06,88.54,2.53
2025-09-23 21:00:00,0.0,26.71,91.79,2.55
2025-09-23 22:00:00,0.0,26.42,93.96,2.35
2025-09-23 23:00:00,0.0,26.19,95.05,2.26
2025-09-24 00:00:00,0.0,25.99,95.73,2.23
2025-09-24 01:00:00,0.0,25.82,95.87,2.17
2025-09-24 02:00:00,0.0,25.63,95.99,2.11
2025-09-24 03:00:00,0.0,25.5,95.89,2.07
2025-09-24 04:00:00,0.0,25.36,95.66,2.03
2025-09-24 05:00:00,9.05,25.27,95.26,2.0
2025-09-24 06:00:00,110.9,26.08,92.91,2.16
2025-09-24 07:00:00,270.0,27.16,86.79,2.27
2025-09-24 08:00:00,406.4,29.01,71.86,2.49
2025-09-24 09:00:00,554.58,30.59,62.46,2.48
2025-09-24 10:00:00,693.25,31.5,59.24,2.49
2025-09-24 11:00:00,847.8,32.13,57.73,2.59
2025-09-24 12:00:00,835.65,32.26,57.81,2.72
2025-09-24 13:00:00,581.97,31.56,60.6,2.82
2025-09-24 14:00:00,442.95,30.91,63.59,3.03
2025-09-24 15:00:00,273.58,30.01,67.93,3.29
2025-09-24 16:00:00,101.68,28.9,74.25,3.39
2025-09-24 17:00:00,7.57,27.73,82.02,3.27
2025-09-24 18:00:00,0.0,26.97,88.1,3.23
2025-09-24 19:00:00,0.0,26.67,90.89,3.15
2025-09-24 20:00:00,0.0,26.59,91.66,2.9
2025-09-24 21:00:00,0.0,26.53,92.05,2.64
2025-09-24 22:00:00,0.0,26.41,92.64,2.36
2025-09-24 23:00:00,0.0,26.28,93.14,2.07
2025-09-25 00:00:00,0.0,26.22,93.48,1.93
2025-09-25 01:00:00,0.0,26.21,93.72,1.85
2025-09-25 02:00:00,0.0,26.2,93.99,1.83
2025-09-25 03:00:00,0.0,26.24,94.18,1.94
2025-09-25 04:00:00,0.0,26.24,94.75,2.06
2025-09-25 05:00:00,3.08,26.2,95.63,2.22
2025-09-25 06:00:00,26.58,26.5,94.96,2.59
2025-09-25 07:00:00,49.08,26.79,93.55,2.91
2025-09-25 08:00:00,58.97,27.15,90.0,3.11
2025-09-25 09:00:00,125.85,27.58,85.18,3.25
2025-09-25 10:00:00,126.53,27.84,82.25,3.32
2025-09-25 11:00:00,148.18,27.87,81.32,3.45
2025-09-25 12:00:00,101.47,27.68,81.79,3.52
2025-09-25 13:00:00,61.55,27.28,83.48,3.51
2025-09-25 14:00:00,50.03,26.82,85.59,3.43
2025-09-25 15:00:00,62.65,26.41,87.54,3.35
2025-09-25 16:00:00,34.28,25.93,90.69,3.09
2025-09-25 17:00:00,3.55,25.53,93.06,2.72
2025-09-25 18:00:00,0.0,25.35,94.33,2.55
2025-09-25 19:00:00,0.0,25.33,95.07,2.68
2025-09-25 20:00:00,0.0,25.34,95.48,2.76
2025-09-25 21:00:00,0.0,25.34,95.66,2.59
2025-09-25 22:00:00,0.0,25.37,95.54,2.49
2025-09-25 23:00:00,0.0,25.38,95.49,2.54
2025-09-26 00:00:00,0.0,25.37,95.41,2.5
2025-09-26 01:00:00,0.0,25.32,95.13,2.49
2025-09-26 02:00:00,0.0,25.25,94.95,2.37
2025-09-26 03:00:00,0.0,25.17,94.77,2.25
2025-09-26 04:00:00,0.0,25.12,94.36,2.22
2025-09-26 05:00:00,3.45,25.05,93.81,2.21
2025-09-26 06:00:00,30.15,25.2,92.96,2.26
2025-09-26 07:00:00,60.15,25.61,92.0,2.36
2025-09-26 08:00:00,81.85,26.15,90.81,2.43
2025-09-26 09:00:00,68.07,26.7,87.91,2.65
2025-09-26 10:00:00,82.38,27.07,85.21,2.75
2025-09-26 11:00:00,108.0,27.33,82.49,2.7
2025-09-26 12:00:00,87.93,27.44,80.4,2.63
2025-09-26 13:00:00,128.95,27.37,79.67,2.59
2025-09-26 14:00:00,175.2,27.02,80.64,2.55
2025-09-26 15:00:00,111.95,26.53,83.38,2.3
2025-09-26 16:00:00,56.9,26.09,86.6,1.84
2025-09-26 17:00:00,4.68,25.59,89.86,1.44
2025-09-26 18:00:00,0.0,25.36,90.08,1.28
2025-09-26 19:00:00,0.0,25.43,89.5,1.23
2025-09-26 20:00:00,0.0,25.5,89.42,1.2
2025-09-26 21:00:00,0.0,25.55,89.55,1.2
2025-09-26 22:00:00,0.0,25.52,90.74,1.3
2025-09-26 23:00:00,0.0,25.47,91.98,1.37
2025-09-27 00:00:00,0.0,25.43,92.78,1.42
2025-09-27 01:00:00,0.0,25.41,93.15,1.47
2025-09-27 02:00:00,0.0,25.38,93.33,1.47
2025-09-27 03:00:00,0.0,25.38,93.31,1.49
2025-09-27 04:00:00,0.0,25.36,93.64,1.51
2025-09-27 05:00:00,8.23,25.45,93.47,1.56
2025-09-27 06:00:00,122.03,26.13,92.96,1.69
2025-09-27 07:00:00,311.17,26.76,92.02,1.95
2025-09-27 08:00:00,494.23,27.26,90.71,1.97
2025-09-27 09:00:00,630.85,27.71,87.04,2.02
2025-09-27 10:00:00,753.45,28.26,81.87,1.96
2025-09-27 11:00:00,858.92,28.7,78.2,1.87
2025-09-27 12:00:00,792.1,28.87,76.58,1.76
2025-09-27 13:00:00,734.4,28.83,76.19,1.67
2025-09-27 14:00:00,580.25,28.62,77.01,1.58
2025-09-27 15:00:00,357.67,28.36,79.15,1.48
2025-09-27 16:00:00,134.88,27.75,82.36,1.36
2025-09-27 17:00:00,6.95,26.74,87.1,1.24
2025-09-27 18:00:00,0.0,26.27,88.13,1.33
2025-09-27 19:00:00,0.0,26.12,88.63,1.44
2025-09-27 20:00:00,0.0,26.01,89.16,1.5
2025-09-27 21:00:00,0.0,25.94,89.49,1.54
2025-09-27 22:00:00,0.0,25.84,89.99,1.53
2025-09-27 23:00:00,0.0,25.69,90.48,1.45
2025-09-28 00:00:00,0.0,25.59,90.45,1.35
2025-09-28 01:00:00,0.0,25.55,90.01,1.23
2025-09-28 02:00:00,0.0,25.52,89.75,1.24
2025-09-28 03:00:00,0.0,25.4,90.4,1.32
2025-09-28 04:00:00,0.0,25.23,91.51,1.45
2025-09-28 05:00:00,9.23,25.15,92.36,1.46
2025-09-28 06:00:00,150.2,26.31,89.66,1.57
2025-09-28 07:00:00,367.88,27.46,84.83,1.95
2025-09-28 08:00:00,577.03,28.49,77.7,2.22
2025-09-28 09:00:00,746.35,29.43,71.58,2.52
2025-09-28 10:00:00,840.88,30.04,68.63,2.79
2025-09-28 11:00:00,891.88,30.44,67.19,2.97
2025-09-28 12:00:00,822.88,30.53,66.77,3.03
2025-09-28 13:00:00,761.7,30.43,66.86,2.97
2025-09-28 14:00:00,588.1,30.16,67.51,2.86
2025-09-28 15:00:00,381.8,29.65,69.6,2.65
2025-09-28 16:00:00,153.82,28.88,73.17,2.3
2025-09-28 17:00:00,7.75,27.76,79.48,1.82
2025-09-28 18:00:00,0.0,27.14,82.89,1.69
2025-09-28 19:00:00,0.0,26.88,84.71,1.69
2025-09-28 20:00:00,0.0,26.69,86.19,1.69
2025-09-28 21:00:00,0.0,26.52,87.46,1.72
2025-09-28 22:00:00,0.0,26.38,88.48,1.75
2025-09-28 23:00:00,0.0,26.23,89.56,1.75
2025-09-29 00:00:00,0.0,26.12,90.4,1.76
2025-09-29 01:00:00,0.0,25.98,91.12,1.75
2025-09-29 02:00:00,0.0,25.73,92.57,1.74
2025-09-29 03:00:00,0.0,25.64,93.07,1.79
2025-09-29 04:00:00,0.0,25.68,92.74,1.84
2025-09-29 05:00:00,9.82,25.63,92.64,1.83
2025-09-29 06:00:00,162.3,26.9,87.06,1.93
2025-09-29 07:00:00,391.9,28.26,79.36,2.17
2025-09-29 08:00:00,604.5,29.29,72.68,2.27
2025-09-29 09:00:00,777.78,30.27,66.96,2.37
2025-09-29 10:00:00,882.08,31.07,62.74,2.5
2025-09-29 11:00:00,868.28,31.54,60.4,2.59
2025-09-29 12:00:00,843.12,31.67,59.47,2.64
2025-09-29 13:00:00,687.3,31.54,59.6,2.63
2025-09-29 14:00:00,560.05,31.11,60.93,2.5
2025-09-29 15:00:00,349.9,30.35,64.21,2.28
2025-09-29 16:00:00,130.0,29.31,69.46,2.02
2025-09-29 17:00:00,6.38,27.86,78.57,1.6
2025-09-29 18:00:00,0.0,27.01,84.47,1.46
2025-09-29 19:00:00,0.0,26.76,87.07,1.5
2025-09-29 20:00:00,0.0,26.57,88.98,1.5
2025-09-29 21:00:00,0.0,26.4,90.29,1.52
2025-09-29 22:00:00,0.0,26.24,91.3,1.55
2025-09-29 23:00:00,0.0,26.11,92.05,1.62
2025-09-30 00:00:00,0.0,26.13,91.81,1.68
2025-09-30 01:00:00,0.0,26.16,91.42,1.76
2025-09-30 02:00:00,0.0,26.16,91.06,1.82
2025-09-30 03:00:00,0.0,26.07,90.99,1.83
2025-09-30 04:00:00,0.0,25.97,90.72,1.8
2025-09-30 05:00:00,9.5,25.9,90.2,1.73
2025-09-30 06:00:00,151.7,26.77,88.11,1.76
2025-09-30 07:00:00,359.55,27.75,84.37,1.9
2025-09-30 08:00:00,577.6,28.69,75.67,1.91
2025-09-30 09:00:00,755.1,29.5,69.09,1.97
2025-09-30 10:00:00,849.9,30.02,65.76,2.02
2025-09-30 11:00:00,864.78,30.53,63.22,2.07
2025-09-30 12:00:00,859.53,31.07,60.83,2.12
2025-09-30 13:00:00,675.38,31.21,60.02,2.09
2025-09-30 14:00:00,589.62,30.94,60.82,2.01
2025-09-30 15:00:00,367.17,30.32,63.12,1.88
2025-09-30 16:00:00,143.05,29.34,67.72,1.68
2025-09-30 17:00:00,6.57,27.88,76.58,1.35
2025-09-30 18:00:00,0.0,27.05,81.74,1.22
2025-09-30 19:00:00,0.0,26.69,84.35,1.21
2025-09-30 20:00:00,0.0,26.39,86.39,1.23
2025-09-30 21:00:00,0.0,26.14,87.95,1.25
2025-09-30 22:00:00,0.0,25.95,89.1,1.27
2025-09-30 23:00:00,0.0,25.8,90.05,1.31
2025-10-01 00:00:00,0.0,25.7,90.59,1.3
2025-10-01 01:00:00,0.0,25.63,90.98,1.29
2025-10-01 02:00:00,0.0,25.6,91.08,1.28
2025-10-01 03:00:00,0.0,25.55,91.06,1.31
2025-10-01 04:00:00,0.0,25.54,90.86,1.3
2025-10-01 05:00:00,9.88,25.53,90.68,1.31
2025-10-01 06:00:00,170.48,26.76,86.95,1.39
2025-10-01 07:00:00,405.42,28.13,80.08,1.74
2025-10-01 08:00:00,619.88,29.14,72.06,1.88
2025-10-01 09:00:00,778.88,30.03,67.14,1.98
2025-10-01 10:00:00,851.62,30.68,63.99,2.05
2025-10-01 11:00:00,912.47,31.06,62.3,2.09
2025-10-01 12:00:00,827.7,31.3,61.31,2.09
2025-10-01 13:00:00,780.22,31.29,61.06,2.03
2025-10-01 14:00:00,607.72,30.97,61.97,1.95
2025-10-01 15:00:00,388.58,30.4,64.05,1.85
2025-10-01 16:00:00,154.05,29.41,68.48,1.7
2025-10-01 17:00:00,6.5,27.91,77.16,1.39
2025-10-01 18:00:00,0.0,26.99,82.45,1.2
2025-10-01 19:00:00,0.0,26.65,84.35,1.1
2025-10-01 20:00:00,0.0,26.42,85.13,0.98
2025-10-01 21:00:00,0.0,26.24,85.35,0.84
2025-10-01 22:00:00,0.0,26.13,85.24,0.75
2025-10-01 23:00:00,0.0,26.02,85.36,0.73
2025-10-02 00:00:00,0.0,25.85,86.15,0.75
2025-10-02 01:00:00,0.0,25.68,87.1,0.81
2025-10-02 02:00:00,0.0,25.51,88.03,0.76
2025-10-02 03:00:00,0.0,25.33,88.59,0.65
2025-10-02 04:00:00,0.0,25.18,88.87,0.53
2025-10-02 05:00:00,10.23,25.03,88.66,0.39
2025-10-02 06:00:00,175.57,26.01,85.82,0.3
2025-10-02 07:00:00,419.1,28.24,73.04,0.25
2025-10-02 08:00:00,636.85,30.17,59.13,0.42
2025-10-02 09:00:00,797.47,31.58,52.96,1.01
2025-10-02 10:00:00,911.72,32.41,50.77,1.37
2025-10-02 11:00:00,941.85,32.97,49.82,1.55
2025-10-02 12:00:00,871.45,33.23,49.72,1.64
2025-10-02 13:00:00,785.1,33.13,50.7,1.67
2025-10-02 14:00:00,606.3,32.62,53.28,1.63
2025-10-02 15:00:00,381.55,31.79,57.2,1.51
2025-10-02 16:00:00,140.65,30.58,63.0,1.29
2025-10-02 17:00:00,5.2,28.82,74.14,1.1
2025-10-02 18:00:00,0.0,27.88,79.34,0.99
2025-10-02 19:00:00,0.0,27.48,81.23,0.92
2025-10-02 20:00:00,0.0,27.16,82.72,0.91
2025-10-02 21:00:00,0.0,26.83,84.44,0.97
2025-10-02 22:00:00,0.0,26.39,86.9,1.0
2025-10-02 23:00:00,0.0,26.0,89.09,1.02
2025-10-03 00:00:00,0.0,25.65,90.92,1.01
2025-10-03 01:00:00,0.0,25.34,92.42,1.03
2025-10-03 02:00:00,0.0,25.07,93.62,1.1
2025-10-03 03:00:00,0.0,24.88,94.42,1.12
2025-10-03 04:00:00,0.0,24.72,95.09,1.14
2025-10-03 05:00:00,9.88,24.56,95.59,1.11
2025-10-03 06:00:00,183.38,25.71,90.19,1.25
2025-10-03 07:00:00,421.7,27.22,80.08,1.35
2025-10-03 08:00:00,637.38,28.66,69.12,1.39
2025-10-03 09:00:00,803.1,29.96,61.63,1.38
2025-10-03 10:00:00,904.47,31.05,56.46,1.23
2025-10-03 11:00:00,939.9,31.83,52.89,1.04
2025-10-03 12:00:00,877.5,32.27,51.09,1.0
2025-10-03 13:00:00,776.78,32.33,51.27,1.11
2025-10-03 14:00:00,595.2,31.94,53.38,1.21
2025-10-03 15:00:00,368.77,31.15,57.48,1.23
2025-10-03 16:00:00,143.98,29.89,64.87,1.28
2025-10-03 17:00:00,5.25,28.38,74.25,1.2
2025-10-03 18:00:00,0.0,27.67,78.24,1.09
2025-10-03 19:00:00,0.0,27.41,79.41,0.94
2025-10-03 20:00:00,0.0,27.24,79.86,0.81
2025-10-03 21:00:00,0.0,27.06,80.38,0.75
2025-10-03 22:00:00,0.0,26.87,81.13,0.69
2025-10-03 23:00:00,0.0,26.68,82.02,0.61
2025-10-04 00:00:00,0.0,26.51,82.77,0.55
2025-10-04 01:00:00,0.0,26.33,83.54,0.5
2025-10-04 02:00:00,0.0,26.1,84.55,0.52
2025-10-04 03:00:00,0.0,25.89,85.51,0.57
2025-10-04 04:00:00,0.0,25.74,86.19,0.58
2025-10-04 05:00:00,9.07,25.66,86.54,0.58
2025-10-04 06:00:00,164.82,26.17,85.52,0.61
2025-10-04 07:00:00,403.83,27.64,76.92,0.77
2025-10-04 08:00:00,621.7,28.91,69.66,0.98
2025-10-04 09:00:00,789.47,30.12,64.01,1.15
2025-10-04 10:00:00,883.03,31.07,59.39,1.23
2025-10-04 11:00:00,875.35,31.74,56.27,1.32
2025-10-04 12:00:00,855.38,32.09,54.6,1.43
2025-10-04 13:00:00,661.75,32.06,54.42,1.53
2025-10-04 14:00:00,491.05,31.7,55.63,1.58
2025-10-04 15:00:00,287.6,30.9,58.93,1.61
2025-10-04 16:00:00,102.1,29.91,64.13,1.54
2025-10-04 17:00:00,2.62,28.56,72.21,1.28
2025-10-04 18:00:00,0.0,27.83,75.93,1.13
2025-10-04 19:00:00,0.0,27.54,77.14,0.9
2025-10-04 20:00:00,0.0,27.37,77.51,0.76
2025-10-04 21:00:00,0.0,27.3,77.23,0.68
2025-10-04 22:00:00,0.0,27.22,77.19,0.61
2025-10-04 23:00:00,0.0,27.03,77.87,0.59
2025-10-05 00:00:00,0.0,26.78,79.09,0.67
2025-10-05 01:00:00,0.0,26.44,81.27,0.83
2025-10-05 02:00:00,0.0,26.04,83.95,0.98
2025-10-05 03:00:00,0.0,25.62,86.84,1.13
2025-10-05 04:00:00,0.0,25.28,89.43,1.21
2025-10-05 05:00:00,9.2,25.07,91.04,1.22
2025-10-05 06:00:00,180.05,25.86,88.6,1.21
2025-10-05 07:00:00,417.0,27.69,77.69,1.35
2025-10-05 08:00:00,630.6,29.23,68.08,1.47
2025-10-05 09:00:00,789.38,30.48,61.27,1.56
2025-10-05 10:00:00,890.25,31.44,57.62,1.57
2025-10-05 11:00:00,905.08,32.0,56.21,1.56
2025-10-05 12:00:00,835.15,32.18,56.0,1.56
2025-10-05 13:00:00,689.58,32.04,56.83,1.57
2025-10-05 14:00:00,481.0,31.69,58.52,1.61
2025-10-05 15:00:00,284.4,31.06,61.65,1.63
2025-10-05 16:00:00,106.12,30.04,66.99,1.6
2025-10-05 17:00:00,3.42,28.49,76.54,1.43
2025-10-05 18:00:00,0.0,27.7,81.35,1.51
2025-10-05 19:00:00,0.0,27.38,83.41,1.56
2025-10-05 20:00:00,0.0,27.07,85.54,1.56
2025-10-05 21:00:00,0.0,26.77,87.7,1.58
2025-10-05 22:00:00,0.0,26.51,89.62,1.56
2025-10-05 23:00:00,0.0,26.18,91.76,1.46
2025-10-06 00:00:00,0.0,25.89,93.34,1.42
2025-10-06 01:00:00,0.0,25.66,94.39,1.44
2025-10-06 02:00:00,0.0,25.46,95.01,1.49
2025-10-06 03:00:00,0.0,25.34,95.21,1.59
2025-10-06 04:00:00,0.0,25.24,95.32,1.69
2025-10-06 05:00:00,8.02,25.16,95.37,1.75
2025-10-06 06:00:00,159.32,25.97,92.86,1.85
2025-10-06 07:00:00,396.88,27.14,86.62,2.0
2025-10-06 08:00:00,603.92,28.69,73.03,2.06
2025-10-06 09:00:00,754.15,29.9,65.24,2.0
2025-10-06 10:00:00,855.1,30.91,60.22,1.89
2025-10-06 11:00:00,852.72,31.63,57.12,1.73
2025-10-06 12:00:00,693.3,32.04,55.14,1.61
2025-10-06 13:00:00,540.1,32.07,54.78,1.52
2025-10-06 14:00:00,269.88,31.66,56.35,1.45
2025-10-06 15:00:00,176.57,31.01,59.41,1.42
2025-10-06 16:00:00,71.22,29.96,65.59,1.4
2025-10-06 17:00:00,3.08,28.46,75.29,1.22
2025-10-06 18:00:00,0.0,27.78,78.92,1.27
2025-10-06 19:00:00,0.0,27.43,80.89,1.38
2025-10-06 20:00:00,0.0,27.15,82.7,1.5
2025-10-06 21:00:00,0.0,26.86,84.89,1.55
2025-10-06 22:00:00,0.0,26.53,87.12,1.56
2025-10-06 23:00:00,0.0,26.21,89.12,1.6
2025-10-07 00:00:00,0.0,25.86,90.98,1.6
2025-10-07 01:00:00,0.0,25.59,92.31,1.66
2025-10-07 02:00:00,0.0,25.38,93.23,1.73
2025-10-07 03:00:00,0.0,25.23,93.97,1.81
2025-10-07 04:00:00,0.0,25.12,94.77,1.87
2025-10-07 05:00:00,8.32,25.08,95.48,1.88
2025-10-07 06:00:00,159.38,25.93,91.98,2.05
2025-10-07 07:00:00,396.6,27.15,84.32,2.13
2025-10-07 08:00:00,616.75,28.41,74.52,2.24
2025-10-07 09:00:00,755.92,29.49,67.92,2.28
2025-10-07 10:00:00,838.33,30.4,63.64,2.27
2025-10-07 11:00:00,826.08,30.99,61.01,2.25
2025-10-07 12:00:00,735.28,31.37,59.25,2.14
2025-10-07 13:00:00,560.7,31.47,58.64,2.03
2025-10-07 14:00:00,332.67,31.29,59.22,1.94
2025-10-07 15:00:00,207.93,30.8,61.36,1.93
2025-10-07 16:00:00,70.97,29.89,66.18,1.85
2025-10-07 17:00:00,2.45,28.5,74.63,1.71
2025-10-07 18:00:00,0.0,27.75,78.89,1.81
2025-10-07 19:00:00,0.0,27.32,82.12,1.86
2025-10-07 20:00:00,0.0,26.95,85.43,1.87
2025-10-07 21:00:00,0.0,26.64,88.5,1.81
2025-10-07 22:00:00,0.0,26.35,91.1,1.68
2025-10-07 23:00:00,0.0,26.11,92.87,1.57
2025-10-08 00:00:00,0.0,25.92,93.97,1.49
2025-10-08 01:00:00,0.0,25.77,94.62,1.42
2025-10-08 02:00:00,0.0,25.65,94.78,1.36
2025-10-08 03:00:00,0.0,25.56,94.9,1.34
2025-10-08 04:00:00,0.0,25.49,94.89,1.35
2025-10-08 05:00:00,9.35,25.42,94.89,1.39
2025-10-08 06:00:00,170.0,26.13,91.72,1.55
2025-10-08 07:00:00,397.77,26.85,87.99,1.63
2025-10-08 08:00:00,608.6,27.73,81.2,1.65
2025-10-08 09:00:00,753.67,28.6,74.71,1.66
2025-10-08 10:00:00,809.53,29.46,69.65,1.65
2025-10-08 11:00:00,824.75,30.01,66.66,1.69
2025-10-08 12:00:00,773.72,30.28,65.31,1.74
2025-10-08 13:00:00,686.12,30.3,65.19,1.77
2025-10-08 14:00:00,490.05,30.19,65.76,1.77
2025-10-08 15:00:00,285.4,29.76,67.95,1.69
2025-10-08 16:00:00,95.62,28.99,72.68,1.67
2025-10-08 17:00:00,0.0,27.83,80.04,1.57
2025-10-08 18:00:00,0.0,27.26,83.46,1.56
2025-10-08 19:00:00,0.0,26.93,86.05,1.52
2025-10-08 20:00:00,0.0,26.63,88.58,1.46
2025-10-08 21:00:00,0.0,26.44,89.91,1.4
2025-10-08 22:00:00,0.0,26.27,90.66,1.29
2025-10-08 23:00:00,0.0,26.14,90.86,1.24
2025-10-09 00:00:00,0.0,26.07,90.48,1.19
2025-10-09 01:00:00,0.0,26.05,89.84,1.11
2025-10-09 02:00:00,0.0,26.05,89.16,0.98
2025-10-09 03:00:00,0.0,26.06,88.51,0.83
2025-10-09 04:00:00,0.0,26.03,88.04,0.75
2025-10-09 05:00:00,7.88,25.97,87.7,0.75
2025-10-09 06:00:00,148.82,26.41,88.5,0.75
2025-10-09 07:00:00,375.45,28.07,81.65,0.97
2025-10-09 08:00:00,585.58,29.46,68.51,1.17
2025-10-09 09:00:00,744.2,30.23,63.16,1.27
2025-10-09 10:00:00,813.2,31.03,60.14,1.24
2025-10-09 11:00:00,835.55,31.35,58.78,1.19
2025-10-09 12:00:00,740.7,31.39,58.36,1.21
2025-10-09 13:00:00,681.72,31.25,58.99,1.26
2025-10-09 14:00:00,399.12,30.85,60.74,1.32
2025-10-09 15:00:00,237.82,30.24,63.8,1.35
2025-10-09 16:00:00,87.85,29.42,69.02,1.25
2025-10-09 17:00:00,0.0,28.09,77.7,1.07
2025-10-09 18:00:00,0.0,27.52,81.02,1.02
2025-10-09 19:00:00,0.0,27.32,81.93,0.91
2025-10-09 20:00:00,0.0,27.27,81.51,0.78
2025-10-09 21:00:00,0.0,27.34,79.97,0.6
2025-10-09 22:00:00,0.0,27.32,79.32,0.4
2025-10-09 23:00:00,0.0,27.18,79.21,0.37
2025-10-10 00:00:00,0.0,26.85,80.94,0.56
2025-10-10 01:00:00,0.0,26.43,83.2,0.78
